20180321, 154211 , 0.000000, 0, Pass,
20180321, 154718 , 5.000000, 0, Fail,
20180321, 154744 , 29.000000, 0, Fail,
20180321, 155550 , 1.000000, 0, Pass,
20180321, 160100 , 0.000000, 0, Pass,
20180321, 160605 , 0.000000, 0, Pass,
20180321, 161100 , 0.000000, 0, Pass,
20180321, 161617 , 0.000000, 0, Pass,
20180321, 162146 , 0.000000, 0, Pass,
20180321, 162644 , 0.000000, 0, Pass,
20180321, 163224 , 0.000000, 0, Pass,
20180321, 164331 , 0.000000, 0, Pass,
20180321, 170815 , 0.000000, 0, Pass,
20180322, 081403 , 0.000000, 0, Pass,
20180322, 085155 , 1.000000, 0, Pass,
20180322, 085632 , 1.000000, 1, Pass,
20180322, 090113 , 1.000000, 1, Pass,
20180322, 090610 , 0.000000, 0, Pass,
20180322, 091245 , 0.000000, 0, Pass,
20180322, 091716 , 0.000000, 0, Pass,
20180322, 092158 , 0.000000, 0, Pass,
20180322, 092807 , 1.000000, 0, Pass,
20180322, 093428 , 0.000000, 0, Pass,
20180322, 093913 , 1.000000, 0, Pass,
20180322, 094352 , 0.000000, 0, Pass,
20180322, 094832 , 0.000000, 0, Pass,
20180322, 095308 , 0.000000, 0, Pass,
20180322, 095820 , 0.000000, 0, Pass,
20180322, 100250 , 0.000000, 0, Pass,
20180322, 100719 , 2.000000, 0, Pass,
20180322, 101212 , 0.000000, 1, Pass,
20180322, 103312 , 0.000000, 0, Pass,
20180322, 103857 , 0.000000, 0, Pass,
20180322, 104333 , 0.000000, 0, Pass,
20180322, 104818 , 1.000000, 0, Pass,
20180322, 105247 , 0.000000, 0, Pass,
20180322, 105720 , 0.000000, 0, Pass,
20180322, 110147 , 1.000000, 0, Pass,
20180322, 110748 , 0.000000, 0, Pass,
20180322, 111218 , 0.000000, 0, Pass,
20180322, 111645 , 0.000000, 0, Pass,
20180322, 112125 , 0.000000, 0, Pass,
20180322, 112600 , 0.000000, 0, Pass,
20180322, 113032 , 0.000000, 0, Pass,
20180322, 114123 , 0.000000, 0, Pass,
20180322, 123055 , 0.000000, 0, Pass,
20180322, 123617 , 0.000000, 0, Pass,
20180322, 124041 , 0.000000, 0, Pass,
20180322, 131052 , 0.000000, 0, Pass,
20180322, 132201 , 0.000000, 0, Pass,
20180322, 141043 , 0.000000, 0, Pass,
20180322, 141607 , 0.000000, 0, Pass,
20180322, 142030 , 1.000000, 0, Pass,
20180322, 145716 , 0.000000, 0, Pass,
20180322, 151736 , 0.000000, 0, Pass,
20180322, 171454 , 0.000000, 0, Pass,
