[SWEEP]
Header=*FR,*THD,*R&B
Unit=dB,%,%

[FR]
Oactaves,12
Harmonic Ranges,,
Range,Start Freq,End Freq,Upper Limit,Lower Limit
Range 1,100,500,-15,-85
Range 2,500,1000,-25,-80
Range 3,1000,1400,-35,-80
Range 4,1400,3700,-35,-80
Range 5,3700,4400,-35,-80
Range 6,4400,5500,-35,-80
Range 7,5500,7000,-40,-85
Range 8,8000,13000,-40,-110
Range 9,13000,14700,-40,-120
Range 10,14700,15000,-60,-130
Hz,dBFS(rms),Upper Limit,Lower Limit
3433.59,-62.65,-35,-80
3439.45,-62.54,-35,-80
3445.31,-62.47,-35,-80
3451.17,-62.4,-35,-80
3457.03,-62.36,-35,-80
3462.89,-62.27,-35,-80
3468.75,-62.16,-35,-80
3474.61,-62.05,-35,-80
3480.47,-61.94,-35,-80
3486.33,-61.82,-35,-80
3492.19,-61.71,-35,-80
3498.05,-61.58,-35,-80
3503.91,-61.41,-35,-80
3509.77,-61.21,-35,-80
3515.63,-61.06,-35,-80
3521.48,-60.95,-35,-80
3527.34,-60.77,-35,-80
3533.2,-60.62,-35,-80
3539.06,-60.49,-35,-80
3544.92,-60.37,-35,-80
3550.78,-60.25,-35,-80
3556.64,-60.09,-35,-80
3562.5,-59.96,-35,-80
3568.36,-59.84,-35,-80
3574.22,-59.7,-35,-80
3580.08,-59.56,-35,-80
3585.94,-59.38,-35,-80
3591.8,-59.26,-35,-80
3597.66,-59.05,-35,-80
3603.52,-58.89,-35,-80
3609.38,-58.79,-35,-80
3615.23,-58.62,-35,-80
3621.09,-58.46,-35,-80
3626.95,-58.35,-35,-80
3632.81,-58.21,-35,-80
3638.67,-58.07,-35,-80
3644.53,-57.99,-35,-80
3650.39,-57.88,-35,-80
3656.25,-57.74,-35,-80
3662.11,-57.63,-35,-80
3667.97,-57.54,-35,-80
3673.83,-57.44,-35,-80
3679.69,-57.29,-35,-80
3685.55,-57.15,-35,-80
3691.41,-57.02,-35,-80
3697.27,-56.89,-35,-80
3703.13,-56.77,-35,-80
3708.98,-56.64,-35,-80
3714.84,-56.49,-35,-80
3720.7,-56.36,-35,-80
3726.56,-56.25,-35,-80
3732.42,-56.07,-35,-80
3738.28,-55.86,-35,-80
3744.14,-55.73,-35,-80
3750,-55.57,-35,-80
3755.86,-55.42,-35,-80
3761.72,-55.35,-35,-80
3767.58,-55.2,-35,-80
3773.44,-55.02,-35,-80
3779.3,-54.81,-35,-80
3785.16,-54.62,-35,-80
3791.02,-54.37,-35,-80
3796.88,-53.36,-35,-80
3802.73,-53.14,-35,-80
3808.59,-53.74,-35,-80
3814.45,-53.6,-35,-80
3820.31,-53.37,-35,-80
3826.17,-53.12,-35,-80
3832.03,-52.84,-35,-80
3837.89,-52.53,-35,-80
3843.75,-52.21,-35,-80
3849.61,-51.83,-35,-80
3855.47,-51.43,-35,-80
3861.33,-51.01,-35,-80
3867.19,-50.56,-35,-80
3873.05,-50.07,-35,-80
3878.91,-49.53,-35,-80
3884.77,-48.96,-35,-80
3890.63,-48.41,-35,-80
3896.48,-47.83,-35,-80
3902.34,-47.16,-35,-80
3908.2,-46.46,-35,-80
3914.06,-45.75,-35,-80
3919.92,-44.98,-35,-80
3925.78,-44.13,-35,-80
3931.64,-43.17,-35,-80
3937.5,-42.1,-35,-80
3943.36,-40.94,-35,-80
3949.22,-39.62,-35,-80
3955.08,-38.08,-35,-80
3960.94,-36.24,-35,-80
3966.8,-33.96,-35,-80
3972.66,-31.01,-35,-80
3978.52,-26.87,-35,-80
3984.38,-20.43,-35,-80
3990.23,-7.73,-35,-80
3996.09,9.22,-35,-80
4001.95,11.11,-35,-80
4007.81,0.65,-35,-80
4013.67,-17.28,-35,-80
4019.53,-24.87,-35,-80
4025.39,-29.42,-35,-80
4031.25,-32.47,-35,-80
4037.11,-34.71,-35,-80
4042.97,-36.45,-35,-80
4048.83,-37.89,-35,-80
4054.69,-39.08,-35,-80
4060.55,-40.1,-35,-80
4066.41,-40.97,-35,-80
4072.27,-41.75,-35,-80
4078.13,-42.48,-35,-80
4083.98,-43.15,-35,-80
4089.84,-43.77,-35,-80
4095.7,-44.33,-35,-80
4101.56,-44.82,-35,-80
4107.42,-45.29,-35,-80
4113.28,-45.75,-35,-80
4119.14,-46.16,-35,-80
4125,-46.54,-35,-80
4130.86,-46.91,-35,-80
4136.72,-47.27,-35,-80
4142.58,-47.61,-35,-80
4148.44,-47.93,-35,-80
4154.3,-48.23,-35,-80
4160.16,-48.53,-35,-80
4166.02,-48.83,-35,-80
4171.88,-49.11,-35,-80
4177.73,-49.4,-35,-80
4183.59,-49.68,-35,-80
4189.45,-49.95,-35,-80
4195.31,-49.95,-35,-80
4201.17,-50.03,-35,-80
4207.03,-50.59,-35,-80
4212.89,-50.97,-35,-80
4218.75,-51.27,-35,-80
4224.61,-51.51,-35,-80
4230.47,-51.72,-35,-80
4236.33,-51.95,-35,-80
4242.19,-52.19,-35,-80
4248.05,-52.51,-35,-80
4253.91,-52.79,-35,-80
4259.77,-53.04,-35,-80
4265.63,-53.26,-35,-80
4271.48,-53.43,-35,-80
4277.34,-53.64,-35,-80
4283.2,-53.86,-35,-80
4289.06,-54.06,-35,-80
4294.92,-54.27,-35,-80
4300.78,-54.5,-35,-80
4306.64,-54.72,-35,-80
4312.5,-54.95,-35,-80
4318.36,-55.16,-35,-80
4324.22,-55.35,-35,-80
4330.08,-55.56,-35,-80
4335.94,-55.79,-35,-80
4341.8,-55.99,-35,-80
4347.66,-56.2,-35,-80
4353.52,-56.41,-35,-80
4359.38,-56.64,-35,-80
4365.23,-56.87,-35,-80
4371.09,-57.09,-35,-80
4376.95,-57.29,-35,-80
4382.81,-57.5,-35,-80
4388.67,-57.69,-35,-80
4394.53,-57.84,-35,-80
4400.39,-57.99,-35,-80
4406.25,-58.15,-35,-80
4412.11,-58.34,-35,-80
4417.97,-58.49,-35,-80
4423.83,-58.61,-35,-80
4429.69,-58.77,-35,-80
4435.55,-58.89,-35,-80
4441.41,-59.05,-35,-80
4447.27,-59.23,-35,-80
4453.13,-59.4,-35,-80
4458.98,-59.55,-35,-80
4464.84,-59.75,-35,-80
4470.7,-59.92,-35,-80
4476.56,-60.08,-35,-80
4482.42,-60.23,-35,-80
4488.28,-60.35,-35,-80
4494.14,-60.43,-35,-80
4500,-60.52,-35,-80
4505.86,-60.6,-35,-80
4511.72,-60.74,-35,-80
4517.58,-60.84,-35,-80
4523.44,-60.96,-35,-80
4529.3,-61.09,-35,-80
4535.16,-61.23,-35,-80
4541.02,-61.33,-35,-80
4546.88,-61.47,-35,-80
4552.73,-61.58,-35,-80
4558.59,-61.71,-35,-80
4564.45,-61.84,-35,-80
4570.31,-61.96,-35,-80
4576.17,-62.08,-35,-80
4582.03,-62.23,-35,-80
4587.89,-62.36,-35,-80
4593.75,-62.47,-35,-80
4599.61,-62.66,-35,-80
4605.47,-62.81,-35,-80
4611.33,-63,-35,-80
4617.19,-63.18,-35,-80
4623.05,-63.29,-35,-80
4628.91,-63.46,-35,-80
4634.77,-63.61,-35,-80
4640.63,-63.75,-35,-80
4646.48,-63.85,-35,-80
4652.34,-63.97,-35,-80
4658.2,-64.11,-35,-80
4664.06,-64.19,-35,-80
4669.92,-64.27,-35,-80
4675.78,-64.37,-35,-80
4681.64,-64.41,-35,-80
4687.5,-64.47,-35,-80
4693.36,-64.58,-35,-80
4699.22,-64.66,-35,-80
4705.08,-64.8,-35,-80
4710.94,-64.91,-35,-80
4716.8,-64.92,-35,-80
4722.66,-64.95,-35,-80
4728.52,-64.99,-35,-80
4734.38,-65.09,-35,-80
4740.23,-65.17,-35,-80
4746.09,-65.21,-35,-80
4751.95,-65.26,-35,-80
4757.81,-65.35,-35,-80
4763.67,-65.39,-35,-80
4769.53,-65.47,-35,-80
4775.39,-65.51,-35,-80
4781.25,-65.58,-35,-80
4787.11,-65.6,-35,-80
