[SWEEP]
Header=*FR,*THD,*R&B
Unit=dB,%,%

[FR]
Oactaves,12
Harmonic Ranges,,
Range,Start Freq,End Freq,Upper Limit,Lower Limit
Range 1,100,400,-5,-130
Range 2,400,3990,-5,-130
Range 3,3990,3999,0,-130
Range 4,3999,4003,-5,-41
Range 5,4003,4010,0,-130
Range 6,4010,11500,-5,-130
Range 7,11500,12500,-5,-130
Range 8,12500,19500,-5,-130
Range 9,19500,20500,-5,-130
Range 10,20500,21000,-5,-130
Hz,dBFS(rms),Upper Limit,Lower Limit
3855.47,-79.32,-5,-130
3861.33,-79.2,-5,-130
3867.19,-78.78,-5,-130
3873.05,-78.67,-5,-130
3878.91,-78.67,-5,-130
3884.77,-78.94,-5,-130
3890.63,-79.08,-5,-130
3896.48,-79.15,-5,-130
3902.34,-79.31,-5,-130
3908.2,-79.45,-5,-130
3914.06,-79.54,-5,-130
3919.92,-79.37,-5,-130
3925.78,-79.19,-5,-130
3931.64,-79.09,-5,-130
3937.5,-78.79,-5,-130
3943.36,-78.09,-5,-130
3949.22,-77.29,-5,-130
3955.08,-76.5,-5,-130
3960.94,-75.55,-5,-130
3966.8,-74.66,-5,-130
3972.66,-73.78,-5,-130
3978.52,-72.87,-5,-130
3984.38,-71.23,-5,-130
3990.23,-65.4,0,-130
3996.09,-51.78,0,-130
4001.95,-50.26,-5,-41
4007.81,-59.48,0,-130
4013.67,-70.4,-5,-130
4019.53,-72.47,-5,-130
4025.39,-73.25,-5,-130
4031.25,-73.72,-5,-130
4037.11,-74.14,-5,-130
4042.97,-74.57,-5,-130
4048.83,-75.13,-5,-130
4054.69,-75.57,-5,-130
4060.55,-76.22,-5,-130
4066.41,-76.93,-5,-130
4072.27,-77.46,-5,-130
4078.13,-77.93,-5,-130
4083.98,-78.28,-5,-130
4089.84,-78.38,-5,-130
4095.7,-78.29,-5,-130
4101.56,-77.96,-5,-130
4107.42,-77.87,-5,-130
4113.28,-77.75,-5,-130
4119.14,-77.64,-5,-130
4125,-77.65,-5,-130
4130.86,-77.58,-5,-130
4136.72,-77.61,-5,-130
4142.58,-77.75,-5,-130
4148.44,-78.05,-5,-130
4154.3,-78.33,-5,-130
4160.16,-78.73,-5,-130
4166.02,-79.31,-5,-130
4171.88,-80.12,-5,-130
4177.73,-80.9,-5,-130
4183.59,-81.93,-5,-130
4189.45,-83.2,-5,-130
4195.31,-84.64,-5,-130
4201.17,-86.59,-5,-130
4207.03,-88.75,-5,-130
4212.89,-91.48,-5,-130
4218.75,-94.59,-5,-130
4224.61,-96.5,-5,-130
4230.47,-94.6,-5,-130
4236.33,-92.89,-5,-130
4242.19,-91.38,-5,-130
4248.05,-90.07,-5,-130
4253.91,-89.56,-5,-130
4259.77,-89.03,-5,-130
4265.63,-88.55,-5,-130
4271.48,-88.03,-5,-130
4277.34,-87.91,-5,-130
4283.2,-88.24,-5,-130
4289.06,-88.12,-5,-130
4294.92,-88.01,-5,-130
4300.78,-88.18,-5,-130
4306.64,-88.51,-5,-130
4312.5,-88.56,-5,-130
4318.36,-88.7,-5,-130
4324.22,-89.38,-5,-130
4330.08,-89.87,-5,-130
4335.94,-90.99,-5,-130
4341.8,-91.7,-5,-130
4347.66,-92.97,-5,-130
4353.52,-94.46,-5,-130
4359.38,-95.86,-5,-130
4365.23,-96.35,-5,-130
4371.09,-97.93,-5,-130
4376.95,-99.78,-5,-130
4382.81,-99.15,-5,-130
4388.67,-99.16,-5,-130
4394.53,-98.97,-5,-130
4400.39,-97.96,-5,-130
4406.25,-98.13,-5,-130
4412.11,-98.07,-5,-130
4417.97,-96.68,-5,-130
4423.83,-95.67,-5,-130
4429.69,-95.67,-5,-130
4435.55,-95.61,-5,-130
4441.41,-94.98,-5,-130
4447.27,-94.13,-5,-130
4453.13,-93.54,-5,-130
4458.98,-93.31,-5,-130
4464.84,-93.56,-5,-130
4470.7,-93.07,-5,-130
4476.56,-92.6,-5,-130
4482.42,-92.57,-5,-130
4488.28,-93.16,-5,-130
4494.14,-93.51,-5,-130
4500,-93.52,-5,-130
4505.86,-94.13,-5,-130
4511.72,-94.34,-5,-130
4517.58,-94.39,-5,-130
4523.44,-93.94,-5,-130
4529.3,-93.47,-5,-130
4535.16,-93.95,-5,-130
4541.02,-93.9,-5,-130
4546.88,-93.48,-5,-130
4552.73,-93.91,-5,-130
4558.59,-94.34,-5,-130
4564.45,-95.4,-5,-130
4570.31,-95.36,-5,-130
4576.17,-94.67,-5,-130
4582.03,-94.75,-5,-130
4587.89,-94.54,-5,-130
4593.75,-94.58,-5,-130
4599.61,-94.18,-5,-130
4605.47,-94.23,-5,-130
4611.33,-94.47,-5,-130
4617.19,-94.22,-5,-130
4623.05,-93.44,-5,-130
4628.91,-93.66,-5,-130
4634.77,-93.73,-5,-130
4640.63,-93.55,-5,-130
4646.48,-93.79,-5,-130
4652.34,-94.08,-5,-130
4658.2,-93.87,-5,-130
4664.06,-94.7,-5,-130
4669.92,-94.89,-5,-130
4675.78,-94.89,-5,-130
4681.64,-95.2,-5,-130
4687.5,-94.02,-5,-130
4693.36,-93.45,-5,-130
4699.22,-93.34,-5,-130
4705.08,-93.34,-5,-130
4710.94,-93.01,-5,-130
4716.8,-91.72,-5,-130
4722.66,-90.95,-5,-130
4728.52,-90.48,-5,-130
4734.38,-90.54,-5,-130
4740.23,-90.48,-5,-130
4746.09,-90.02,-5,-130
4751.95,-89.75,-5,-130
4757.81,-89.55,-5,-130
4763.67,-89.48,-5,-130
4769.53,-89.46,-5,-130
4775.39,-89.49,-5,-130
4781.25,-89.64,-5,-130
4787.11,-89.3,-5,-130
