[SWEEP]
Header=*FR,*THD,*R&B
Unit=dB,%,%

[FR]
Oactaves,12
Harmonic Ranges,,
Range,Start Freq,End Freq,Upper Limit,Lower Limit
Range 1,100,1570,12,-90
Range 2,1570,1750,-57,-110
Range 3,1750,3620,0,-110
Range 4,3620,3690,-65,-110
Range 5,3690,6227,0,-110
Range 6,6227,6229,-45,-110
Range 7,6229,6550,0,-110
Range 8,6550,6800,-52,-110
Range 9,6800,6926,-55,-110
Range 10,6926,17000,0,-110
Hz,dBFS(rms),Upper Limit,Lower Limit
2050.78,-70.06,0,-110
2056.64,-65.09,0,-110
2062.5,-56.58,0,-110
2068.36,-36.87,0,-110
2074.22,-26.74,0,-110
2080.08,-29.03,0,-110
2085.94,-47.33,0,-110
2091.8,-60.19,0,-110
2097.66,-66.68,0,-110
2103.52,-70.45,0,-110
2109.38,-72.67,0,-110
2115.23,-73.79,0,-110
2121.09,-74.55,0,-110
2126.95,-75.03,0,-110
2132.81,-76.15,0,-110
2138.67,-76.12,0,-110
2144.53,-76.65,0,-110
2150.39,-77.29,0,-110
2156.25,-77.47,0,-110
2162.11,-77.68,0,-110
2167.97,-77.79,0,-110
2173.83,-78.34,0,-110
2179.69,-78.62,0,-110
2185.55,-78.58,0,-110
2191.41,-78.54,0,-110
2197.27,-78.77,0,-110
2203.13,-79.57,0,-110
2208.98,-79.88,0,-110
2214.84,-79.64,0,-110
2220.7,-79.27,0,-110
2226.56,-79.93,0,-110
2232.42,-80.16,0,-110
2238.28,-80.26,0,-110
2244.14,-80.52,0,-110
2250,-80.44,0,-110
2255.86,-80.64,0,-110
2261.72,-81.04,0,-110
2267.58,-81.16,0,-110
2273.44,-80.91,0,-110
2279.3,-80.99,0,-110
2285.16,-81.42,0,-110
2291.02,-81.74,0,-110
2296.88,-81.45,0,-110
2302.73,-81.83,0,-110
2308.59,-82.14,0,-110
2314.45,-82.06,0,-110
2320.31,-81.61,0,-110
2326.17,-80.43,0,-110
2332.03,-80.68,0,-110
2337.89,-80.73,0,-110
2343.75,-81.02,0,-110
2349.61,-80.95,0,-110
2355.47,-81.12,0,-110
2361.33,-80.69,0,-110
2367.19,-80.74,0,-110
2373.05,-80.54,0,-110
2378.91,-79.69,0,-110
2384.77,-78.64,0,-110
2390.63,-78.32,0,-110
2396.48,-78.81,0,-110
2402.34,-79.48,0,-110
2408.2,-78.14,0,-110
2414.06,-74.92,0,-110
2419.92,-74.15,0,-110
2425.78,-74.51,0,-110
2431.64,-76.17,0,-110
2437.5,-78.91,0,-110
2443.36,-79.67,0,-110
2449.22,-80.5,0,-110
2455.08,-80.63,0,-110
2460.94,-80.59,0,-110
